,Full_names,Stars,Num_Forks,Num_Commits,Topics,Size
1167,hpcaitech/ColossalAI,27382,3120,2241,"['deep-learning', 'hpc', 'large-scale', 'data-parallelism', 'pipeline-parallelism', 'model-parallelism', 'ai', 'big-model', 'distributed-computing', 'inference', 'heterogeneous-training', 'foundation-models']",23309
1168,borisdayma/dalle-mini,13947,1076,727,[],18727
1169,RunaCapital/awesome-oss-alternatives,13153,688,372,"['awesome', 'awesome-list', 'python', 'startups', 'list', 'unicorns', 'resources', 'open-source', 'saas', 'alternatives']",2116
1170,OpenEthan/SMSBoom,12319,2991,160,"['flask', 'python', 'sms']",18299
1171,Sanster/lama-cleaner,9120,834,565,"['inpainting', 'pytorch', 'lama', 'latent-diffusion', 'mat', 'zits', 'stable-diffusion']",15218
1172,microsoft/fluentui-emoji,7523,406,23,['emoji'],128228
1173,NAStool/nas-tools,7396,1026,1077,"['nas', 'python']",20699
1174,facebookresearch/mae,5232,856,3,[],806
1175,BlinkDL/RWKV-LM,5198,330,447,"['attention-mechanism', 'deep-learning', 'gpt', 'gpt-2', 'gpt-3', 'language-model', 'linear-attention', 'lstm', 'pytorch', 'rnn', 'transformer', 'transformers', 'rwkv', 'chatgpt']",11002
1176,sml2h3/ddddocr,5112,1033,61,"['ocr', 'ddddocr', 'captcha']",74469
1177,ThioJoe/YT-Spammer-Purge,4326,393,665,"['youtube', 'spam-filtering']",2514
1178,mlfoundations/open_clip,4181,437,400,"['deep-learning', 'pytorch', 'computer-vision', 'language-model', 'multi-modal-learning', 'contrastive-loss', 'zero-shot-classification', 'pretrained-models']",8129
1179,ermaozi/get_subscribe,4161,457,15,"['clash', 'v2ray', 'trojan', 'trojan-go', 'sr', 'ssr', 'android', 'vpn']",149
1180,facebookresearch/xformers,3473,249,504,[],37975
1181,fullhunt/log4j-scan,3223,711,88,[],70
1182,openai/glide-text2im,3125,420,13,[],2042
1183,mosaicml/composer,3124,199,1590,"['deep-learning', 'pytorch', 'neural-networks', 'ml-systems', 'ml-efficiency', 'ml-training', 'machine-learning', 'neural-network']",9365
1184,jinfagang/yolov7_d2,3047,473,270,"['yolo', 'yolox', 'detection', 'detextron2', 'tensorrt', 'yolov6', 'yolov7', 'face', 'transformers', 'detr', 'instance-segmentation', 'onnx', 'object-detection']",2597
1185,MoonInTheRiver/DiffSinger,2958,316,43,"['text-to-speech', 'diffusion-speedup', 'tts', 'aaai2022', 'singing-synthesis', 'diffusion-model', 'speech-synthesis', 'singing-voice-synthesis', 'singing-voice', 'singing-voice-database', 'midi']",64843
1186,thunlp/OpenPrompt,2906,332,260,"['nlp', 'pre-trained-language-models', 'ai', 'nlp-machine-learning', 'natural-language-processing', 'natural-language-understanding', 'deep-learning', 'pre-trained-model', 'nlp-library', 'pytorch', 'transformer', 'prompt', 'prompt-toolkit', 'prompts', 'prompt-based-tuning', 'prompt-learning']",15058
1187,CodedotAl/gpt-code-clippy,2821,181,173,[],18181
1188,JingyunLiang/SwinIR,2751,388,66,"['image-super-resolution', 'image-denoising', 'compression-artifact-reduction', 'image-deblocking', 'transformer', 'real-world-image-super-resolution', 'lightweight-image-super-resolution', 'image-restoration', 'low-level-vision', 'vision-transformer', 'image-sr', 'restoration', 'super-resolution', 'denoising', 'deblocking', 'decompression']",30550
1189,teslamotors/light-show,2625,277,22,[],37378
1190,NVlabs/eg3d,2625,288,15,[],116693
1191,sansyrox/robyn,2554,118,332,"['rust', 'python', 'python3', 'backend', 'async', 'hacktoberfest']",3384
1192,mljar/mercury,2552,168,662,"['notebook-jupyter', 'notebooks-jupyter', 'notebook-application', 'notebook-publish', 'notebook-web', 'python', 'data-science', 'data-visualization', 'jupyter-notebook', 'jupyter-lab', 'jupyter', 'mljar-mercury', 'mercury', 'notebook']",5892
1193,deepchecks/deepchecks,2547,181,1312,"['machine-learning', 'ml', 'model-validation', 'data-validation', 'mlops', 'data-science', 'python', 'jupyter-notebook', 'model-monitoring', 'data-drift', 'html-report', 'deep-learning', 'pytorch', 'pandas-dataframe']",270846
1194,tubearchivist/tubearchivist,2529,111,1407,"['youtube', 'youtube-dl', 'archive', 'elasticsearch', 'media-server', 'download-manager', 'download-videos']",5466
1195,Nixtla/statsforecast,2455,160,1123,"['time-series', 'statistics', 'forecasting', 'arima', 'econometrics', 'machine-learning', 'python', 'exponential-smoothing', 'ets', 'baselines', 'predictions', 'naive', 'seasonal-naive', 'fbprophet', 'prophet', 'neuralprophet', 'mstl', 'theta', 'automl', 'data-science']",101582
1196,opendilab/DI-engine,2451,321,655,"['reinforcement-learning', 'multiagent-reinforcement-learning', 'self-play', 'imitation-learning', 'inverse-reinforcement-learning', 'exploration-exploitation', 'distributed-system', 'python', 'impala', 'smac', 'atari', 'mujoco', 'minigrid', 'r2d2', 'reinforcement-learning-algorithms', 'pytorch-rl', 'offline-rl', 'drl', 'distributed-reinforcement-learning', 'model-based-reinforcement-learning']",278937
1197,sxyu/svox2,2442,323,168,[],7648
1198,libffcv/ffcv,2434,145,928,"['machine-learning', 'data-science', 'pytorch']",3375
1199,Pycord-Development/pycord,2406,417,5689,"['discord', 'discord-py', 'python', 'pycord', 'py-cord', 'hacktoberfest']",15911
1200,nerdyrodent/VQGAN-CLIP,2401,391,153,"['text2image', 'text-to-image']",33247
1201,microsoft/LoRA,2393,133,25,"['gpt-2', 'adaptation', 'language-model', 'gpt-3', 'low-rank', 'pytorch', 'deep-learning', 'roberta', 'deberta', 'lora']",32585
1202,Evil0ctal/Douyin_TikTok_Download_API,2375,488,832,"['python', 'pywebio', 'tiktok', 'douyin', 'api', 'scraper', 'fastapi', 'no-watermark', 'online-parsing', 'async', 'douyin-tiktok-api', 'douyin-tiktok-download', 'crawler', 'spider', 'web-scraping', 'aiohttp', 'asgi', 'asyncio', 'tiktok-scraper', 'douyin-scraper']",8526
1203,marticliment/WingetUI,2317,83,1464,"['winget', 'scoop', 'cli', 'windows-10', 'package', 'package-manager', 'windows-11', 'wingetui']",121479
1204,pengzhiliang/MAE-pytorch,2313,324,20,[],214
1205,anasty17/mirror-leech-telegram-bot,2303,5046,748,"['mirror', 'leech', 'clone', 'mega', 'python', 'qbittorrent', 'pyrogram', 'aria2c', 'bot', 'google-drive', 'telegram-bot', 'mirror-bot', 'leech-bot', 'seed', 'yt-dlp', 'download', 'rss-feed', 'torrents', 'upload', 'rclone']",2482
1206,MenghaoGuo/Awesome-Vision-Attentions,2244,357,130,[],2340
1207,casualsnek/cassowary,2173,60,141,"['linux', 'vm', 'windows', 'opensource', 'python', 'winapps']",1152
1208,chaiNNer-org/chaiNNer,2086,125,1233,[],19983
1209,skypilot-org/skypilot,2048,105,983,"['cloud-computing', 'data-science', 'deep-learning', 'gpu', 'hyperparameter-tuning', 'machine-learning', 'tpu', 'job-queue', 'job-scheduler', 'cloud-management', 'distributed-training', 'ml-infrastructure', 'multicloud', 'spot-instances', 'ml-platform', 'cost-management', 'cost-optimization', 'finops']",103525
1210,google-research/scenic,2035,287,526,"['jax', 'computer-vision', 'deep-learning', 'research', 'attention', 'transformers', 'vision-transformer']",52196
1211,BlinkDL/AI-Writer,2032,393,199,[],657345
1212,towhee-io/towhee,2023,196,1463,"['machine-learning', 'convolutional-networks', 'embedding-vectors', 'embeddings', 'computer-vision', 'image-processing', 'video-processing', 'feature-extraction', 'image-retrieval', 'unstructured-data', 'feature-vector', 'transformer', 'milvus', 'towhee', 'vision-transformer', 'vit', 'pipeline']",36248
1213,litestar-org/litestar,2014,178,1655,"['python', 'api', 'rest', 'pydantic', 'asgi', 'openapi', 'redoc', 'starlite', 'starlite-api', 'swagger', 'litestar', 'litestar-framework']",36041
1214,docarray/docarray,1997,164,920,"['docarray', 'data-structures', 'multimodal', 'cross-modal', 'neural-search', 'unstructured-data', 'deep-learning', 'nested-data', 'qdrant', 'weaviate', 'sqlite', 'nearest-neighbor-search', 'protobuf', 'graphql', 'elasticsearch', 'dataclass', 'multi-modal', 'semantic-search', 'vector-search']",240857
1215,hlorus/CAD_Sketcher,1950,80,679,"['blender', '3d', 'modeling', 'geometry']",6512
1216,marticliment/ElevenClock,1897,162,2067,"['elevenclock', 'windows', 'windows-11', 'windows11', 'taskbar', 'taskbar-clock', 'clock', 'customization', 'customizable', 'system', 'system-tray', 'seconds', 'date', 'time', '11', 'customize']",152054
1217,NCSC-NL/log4shell,1891,629,1170,"['cve-2021-44228', 'log4j', 'cve-2021-45046', 'cve-2021-45105', 'log4shell', 'vulnerability', 'cve-2021-4104']",8108
1218,aqlaboratory/openfold,1883,305,827,"['pytorch', 'protein-structure', 'alphafold2']",15679
1219,IDEA-CCNL/Fengshenbang-LM,1878,204,684,"['chinese-nlp', 'pretrained-models', 'pytorch', 'distributed-training', 'transformers', 'aigc', 'multimodal']",86066
1220,quenhus/uBlock-Origin-dev-filter,1827,41,476,"['ublock-origin', 'ublock', 'dev']",3403
1221,openvinotoolkit/anomalib,1759,322,403,"['anomaly-localization', 'anomaly-segmentation', 'anomaly-detection', 'unsupervised-learning', 'neural-network-compression', 'openvino']",1579488
1222,open-mmlab/mmdeploy,1758,441,979,"['model-converter', 'sdk', 'deployment', 'tensorrt', 'ncnn', 'pplnn', 'openvino', 'onnxruntime', 'onnx', 'mmdetection', 'mmsegmentation', 'computer-vision', 'deep-learning', 'pytorch']",12537
1223,rentruewang/koila,1736,63,115,"['pytorch', 'lazy-evaluation', 'out-of-memory', 'python', 'machine-learning', 'deep-learning', 'memory-management', 'gradient-accumulation', 'neural-network']",825
1224,rom1504/img2dataset,1726,176,275,"['deep-learning', 'dataset', 'big-data', 'image', 'multimodal', 'image-dataset', 'download-images']",3164
1225,AndrewEllis93/Print-Tuning-Guide,1665,229,761,[],185314
1226,onekey-sec/unblob,1664,53,1144,"['extraction', 'filesystem', 'archive', 'compression', 'python']",2896
1227,ppogg/YOLOv5-Lite,1622,442,54,"['ncnn', 'yolov5', 'android-app', 'mnn', 'shufflenetv2', 'repvgg', 'transformer', 'tensorrt', 'pplcnet', 'openvivo', 'mobilenet', 'tflite', 'pytorch', 'picodet', 'onnxruntime']",63280
1228,TimDettmers/bitsandbytes,1616,154,263,[],1348
1229,kzl/decision-transformer,1606,322,23,[],262
1230,google/brax,1602,169,216,"['jax', 'reinforcement-learning', 'robotics', 'physics-simulation']",157432
1231,iterativv/NostalgiaForInfinity,1601,411,6604,[],169331
1232,NVlabs/nvdiffrec,1592,179,19,"['pytorch', 'deep-learning']",133183
1233,tianqiraf/DouZero_For_HappyDouDiZhu,1584,385,15,[],16692
1234,kozmer/log4j-shell-poc,1557,428,1,"['log4j', 'cve-2021-44228', 'java', 'security']",39505
1235,google-research/t5x,1552,194,841,[],8109
1236,NVlabs/SegFormer,1534,236,41,"['semantic-segmentation', 'transformer', 'ade20k', 'cityscapes']",2723
1237,mrlt8/docker-wyze-bridge,1525,100,350,"['wyze', 'rtsp', 'rtmp', 'hls', 'wyzecam', 'docker', 'docker-compose', 'home-assistant', 'homeassistant', 'hassio-addons', 'hassio', 'portainer', 'mqtt', 'webrtc']",8078
1238,KasRoudra/PyPhisher,1524,346,56,"['pyphisher', 'phishing', 'phishing-sites', 'python-phishing', 'instagram-phishing', 'termux-tools', 'information-gathering', 'python', 'termux', 'kali-linux', 'facebook-phishing', 'termux-hacking', 'hacking-tools', 'python-script', 'linux', 'discord-phishing']",2499
1239,tr0uble-mAker/POC-bomber,1518,298,381,"['poc', 'vulnerability-scanner', 'poc-bomber', 'cve', 'rce', 'getshell', 'fuzzing', 'redteam', 'exp']",53702
1240,hustvl/YOLOP,1482,337,64,"['multitask-learning', 'object-detection', 'lane-detection', 'drivable-area-segmentation', 'jetson-tx2', 'autonomous-driving']",143605
1241,robusta-dev/robusta,1480,151,1252,"['kubernetes', 'monitoring', 'notifications', 'devops', 'prometheus', 'dashboard', 'grafana', 'alerting', 'alertmanager', 'observability', 'docker', 'containers', 'automation', 'python', 'slack', 'runbooks', 'kubernetes-dashboard', 'kubernetes-monitoring', 'monitoring-tool', 'prometheus-alertmanager']",40747
1242,tlkh/asitop,1465,85,53,"['cpu', 'gpu', 'cli', 'macos', 'm1', 'apple-silicon']",2432
1243,ly4k/Certipy,1461,203,103,"['adcs', 'pki']",305
1244,CollegesChat/university-information,1441,72,147,[],73905
1245,SamirPaul1/DSAlgo,1433,298,1798,"['dsa', 'problem-solving', 'leetcode', 'python', 'dynamic-programming', 'data-structures-and-algorithms', 'dsalgo', 'geeksforgeeks', 'algorithm', 'algorithms', 'data-structures', 'faang', 'interview-preparation', 'interview-questions', 'leetcode-solutions', 'competitive-programming', 'hacktoberfest', 'coding-interviews', 'computer-science', 'interview']",197414
1246,Jack-Cherish/quantitative,1420,304,27,[],30
1247,fofapro/fapro,1402,168,78,"['rdp', 'ssh', 'ftp', 'protocols', 'samba', 'simulation', 'rtsp', 'mysql', 'postgresql', 'snmp', 'imap', 'smtp', 'pop3', 'elasticsearch', 'tns', 'oracle', 'network', 'mssql']",46182
1248,facebookresearch/Mask2Former,1399,252,21,[],426
1249,nschloe/tiptop,1394,59,279,[],2144
1250,Tencent/CodeAnalysis,1388,235,1790,"['code-analysis', 'python37', 'program-analysis', 'code-quality', 'code-quality-analyzer', 'code-review']",629950
1251,pytorch/torchrec,1386,235,1070,"['pytorch', 'gpu', 'deep-learning', 'cuda', 'recommender-system', 'recommendation-system', 'sharding']",7926
1252,facebookresearch/Detic,1380,139,23,[],3655
1253,opendilab/DI-star,1367,139,66,"['reinforcment-learning', 'starcraft2', 'self-play', 'artificial-intelligence', 'deep-learning', 'league', 'deep-reinforcement-learning']",20253
1254,78778443/QingScan,1351,250,689,[],24837
1255,ELS-RD/transformer-deploy,1316,128,99,"['inference', 'deep-learning', 'natural-language-processing', 'deployment', 'machine-learning', 'server']",34831
1256,andreas128/RePaint,1298,99,15,"['cvpr2022', 'diffusion-models', 'inpainting']",94
1257,clementchadebec/benchmark_VAE,1295,109,351,"['vae', 'benchmarking', 'beta-vae', 'comparison', 'normalizing-flows', 'pixel-cnn', 'pytorch', 'reproducibility', 'reproducible-research', 'vae-gan', 'vae-implementation', 'vae-pytorch', 'variational-autoencoder', 'vq-vae', 'wasserstein-autoencoder']",45022
1258,YuliangXiu/ICON,1292,186,61,"['implicit-functions', 'virtual-humans', 'computer-vision', 'computer-graphics', 'animation', '3d-reconstruction', 'human-pose-estimation', 'smplx', 'smpl-model', 'normal-maps', 'mesh-deformation', 'pytorch', 'metaverse', 'pifu', 'pifuhd', 'cloth-simulation', 'pose-estimation', 'avatar-generator', 'smpl-body', 'smpl']",159192
1259,bkerler/mtkclient,1268,313,447,[],28900
1260,facebookresearch/theseus,1266,86,271,"['differentiable-optimization', 'robotics', 'embodied-ai', 'nonlinear-least-squares', 'pytorch', 'deep-learning', 'computer-vision', 'gauss-newton', 'levenberg-marquardt', 'implicit-differentiation', 'bilevel-optimization']",11239
1261,apple/ml-cvnets,1248,166,6,"['ade20k', 'classification', 'computer-vision', 'deep-learning', 'detection', 'imagenet', 'machine-learning', 'mscoco', 'pascal-voc', 'pytorch', 'segmentation']",4208
1262,decompiler-explorer/decompiler-explorer,1226,71,159,"['angr', 'decompiler', 'ghidra', 'ida-pro', 'website', 'binaryninja', 'boomerang', 'reko', 'relyze', 'retdec', 'snowman', 'recstudio']",4050
1263,VHellendoorn/Code-LMs,1209,171,54,"['gpt-2', 'deep-learning', 'source-code']",2272
1264,CyberPunkMetalHead/gateio-crypto-trading-bot-binance-announcements-new-coins,1201,304,313,[],324
1265,arpitbbhayani/system-design-questions,1198,242,74,"['system-design-project', 'system-design', 'system-design-interview', 'system-design-questions', 'coursework', 'distributed-systems', 'hacktoberfest']",203
1266,chen310/NeteaseCloudMusicTasks,1189,2811,194,"['netease', 'netease-music', 'netease-cloud-music', 'neteasemusic', 'neteasecloudmusic', 'cloudmusic', 'music163']",1857
1267,DeepGraphLearning/torchdrug,1163,147,103,"['pytorch', 'deep-learning', 'graph-neural-networks', 'drug-discovery']",2666
1268,Bycelium/PyFlow,1156,40,777,[],185316
1269,minitorch/minitorch,1150,162,13,[],106
1270,princeton-vl/DROID-SLAM,1107,162,15,[],2715
1271,tom-doerr/zsh_codex,1103,33,63,"['zsh', 'openai', 'codex', 'ai']",31
1272,Zy143L/wskey,1092,489,150,[],7355
1273,openctp/openctp,1092,305,341,"['ctp', 'futures', 'quant', 'simnow', 'trader', 'xtp', 'stock', 'options', 'tts', 'ctpapi', 'stp']",456124
1274,databricks-academy/data-engineering-with-databricks-english,1089,1018,59,[],2077
1275,microsoft/GLIP,1089,101,32,[],5254
1276,BR-IDL/PaddleViT,1088,302,801,"['cv', 'computer-vision', 'paddlepaddle', 'vit', 'mlp', 'transformer', 'encoder-decoder', 'classification', 'detection', 'segmentation', 'gan', 'deep-learning', 'semantic-segmentation', 'object-detection']",32534
1277,patrick-kidger/equinox,1076,64,549,"['deep-learning', 'jax', 'neural-networks']",17522
1278,TeamYukki/YukkiMusicBot,1069,3713,228,"['yukkimusicbot', 'yukki', 'telegram', 'telegram-bot', 'python', 'bot', 'music', 'bots', 'telegram-music-bot', 'telegram-musicbot', 'telegram-video-stream-bot', 'video-bot', 'streaming-bot', 'yukki-video-player', 'hacktoberfest']",5788
1279,TorchSSL/TorchSSL,1067,171,104,"['semi-supervised-learning', 'toolkit', 'codebase', 'pytorch', 'machine-learning', 'computer-vision', 'deep-learning', 'self-supervised-learning']",780
1280,facebookresearch/MaskFormer,1067,137,11,[],323
1281,Nriver/trilium-translation,1066,141,167,"['trilium-notes', 'trilium-translation', 'trilium-chinese-translation', 'chinese', 'enhancement', 'i18n', 'note-taking', 'translation', 'docker', 'docker-compose', 'self-hosted', 'aur', 'aur-packages', 'scoop']",9227
1282,awake1t/HackReport,1061,303,25,[],271423
1283,rinongal/StyleGAN-nada,1056,126,34,"['domain-adaptation', 'stylegan', 'generative-adversarial-network']",24093
1284,DavidBuchanan314/ambiguous-png-packer,1047,35,14,"['png', 'png-encoder', 'exploit', 'apple', 'idot']",102
1285,huggingface/optimum,1040,164,630,"['onnx', 'pytorch', 'inference', 'training', 'intel', 'graphcore', 'onnxruntime', 'transformers', 'quantization', 'habana', 'optimization', 'tflite']",3618
1286,swz30/Restormer,1029,156,41,"['image-restoration', 'image-deraining', 'image-deblurring', 'defocus-deblurring', 'motion-deblurring', 'transformer', 'pytorch', 'low-level-vision', 'cvpr2022', 'high-resolution', 'efficient-transformers']",1586
1287,ZPdesu/Barbershop,1029,205,31,[],87915
1288,jina-ai/finetuner,1021,51,660,"['fine-tuning', 'pretrained-models', 'few-shot-learning', 'negative-sampling', 'metric-learning', 'siamese-network', 'triplet-loss', 'transfer-learning', 'jina', 'neural-search', 'finetuning', 'similarity-learning']",62954
1289,open-mmlab/mmrazor,1011,174,78,"['nas', 'pruning', 'knowledge-distillation', 'spos', 'darts', 'autoslim', 'detection', 'segmentation', 'classification', 'pytorch']",11750
